Canonical_SMILES,Temperature (K),log_visc
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,296.15,1.130333768
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,302.15,1.044931546
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,308.15,0.96425963
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,314.15,0.883093359
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,320.15,0.818225894
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,325.15,0.778874472
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,330.15,0.715167358
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,335.15,0.6599162
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,340.15,0.615950052
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,345.15,0.565847819
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,350.15,0.517195898
CCCCCCCCC=CCCCCCCCC(=O)OCC,278.15,1.037585843
CCCCCCCCC=CCCCCCCCC(=O)OCC,283.15,0.9663905
CCCCCCCCC=CCCCCCCCC(=O)OCC,288.15,0.899935351
CCCCCCCCC=CCCCCCCCC(=O)OCC,293.15,0.83825704
CCCCCCCCC=CCCCCCCCC(=O)OCC,298.15,0.779856125
CCCCCCCCC=CCCCCCCCC(=O)OCC,303.15,0.725045445
CCCCCCCCC=CCCCCCCCC(=O)OCC,308.15,0.673536959
CCCCCCCCC=CCCCCCCCC(=O)OCC,313.15,0.624663612
CCCCCCCCC=CCCCCCCCC(=O)OCC,323.15,0.534622534
CCCCCCCCC=CCCCCCCCC(=O)OCC,333.15,0.452813409
CCCCCCCCC=CCCCCCCCC(=O)OCC,343.15,0.378416072
CCCCCCCCC=CCCCCCCCC(=O)OCC,353.15,0.310353389
CCCCCCCCC=CCCCCCCCC(=O)OCC,363.15,0.247555947
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,263.15,1.303843775
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,268.15,1.214048679
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,273.15,1.119585775
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,278.15,1.046495164
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,283.15,0.974971994
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,288.15,0.91750551
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,293.15,0.857935265
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,298.15,0.80140371
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,303.15,0.753583059
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,308.15,0.702430536
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,313.15,0.653212514
CCCCCCCCC=CCCCCCCCCCC(=O)OC,278.15,1.156549151
CCCCCCCCC=CCCCCCCCCCC(=O)OC,283.15,1.078275522
CCCCCCCCC=CCCCCCCCCCC(=O)OC,288.15,1.005652315
CCCCCCCCC=CCCCCCCCCCC(=O)OC,293.15,0.937853764
CCCCCCCCC=CCCCCCCCCCC(=O)OC,298.15,0.874360036
CCCCCCCCC=CCCCCCCCCCC(=O)OC,303.15,0.814806756
CCCCCCCCC=CCCCCCCCCCC(=O)OC,308.15,0.758752975
CCCCCCCCC=CCCCCCCCCCC(=O)OC,313.15,0.705889359
CCCCCCCCC=CCCCCCCCCCC(=O)OC,323.15,0.608782684
CCCCCCCCC=CCCCCCCCCCC(=O)OC,333.15,0.52154341
CCCCCCCCC=CCCCCCCCCCC(=O)OC,343.15,0.442620853
CCCCCCCCC=CCCCCCCCCCC(=O)OC,353.15,0.370772072
CCCCCCCCC=CCCCCCCCCCC(=O)OC,363.15,0.305050269
CCCCCCCCC=CCCCCCCCCCC(=O)OC,373.15,0.244920044
CCCCCCCCC=CCCCCCCCC(=O)OCCC,263.15,1.43679851
CCCCCCCCC=CCCCCCCCC(=O)OCCC,268.15,1.343408594
CCCCCCCCC=CCCCCCCCC(=O)OCCC,273.15,1.241048151
CCCCCCCCC=CCCCCCCCC(=O)OCCC,278.15,1.171141151
CCCCCCCCC=CCCCCCCCC(=O)OCCC,283.15,1.086715664
CCCCCCCCC=CCCCCCCCC(=O)OCCC,288.15,1.016615548
CCCCCCCCC=CCCCCCCCC(=O)OCCC,293.15,0.95230801
CCCCCCCCC=CCCCCCCCC(=O)OCCC,298.15,0.894316063
CCCCCCCCC=CCCCCCCCC(=O)OCCC,303.15,0.838849091
CCCCCCCCC=CCCCCCCCC(=O)OCCC,308.15,0.785329835
CCCCCCCCC=CCCCCCCCC(=O)OCCC,313.15,0.73239376
CCCCCCCCCCCCCCCCCCCC(=O)OC,323.15,0.684117938
CCCCCCCCCCCCCCCCCCCC(=O)OC,328.15,0.635745049
CCCCCCCCCCCCCCCCCCCC(=O)OC,333.15,0.589815608
CCCCCCCCCCCCCCCCCCCC(=O)OC,338.15,0.546172368
CCCCCCCCCCCCCCCCCCCC(=O)OC,343.15,0.504661122
CCCCCCCCCCCCCCCCCCCC(=O)OC,353.15,0.427242602
CCCCCCCCCCCCCCCCCCCC(=O)OC,363.15,0.356523002
CCCCCCCCCCCCCCCCCCCC(=O)OC,373.15,0.292056605
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,263.15,1.345569756
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,268.15,1.256717746
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,273.15,1.164947373
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,278.15,1.10002573
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,283.15,1.028977705
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,288.15,0.972202838
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,293.15,0.910090546
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,298.15,0.836324116
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,303.15,0.788168371
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,308.15,0.742725131
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,313.15,0.693726949
CCCCCCCCCCCCCCCCCCCC(=O)OCC,318.15,0.752609209
CCCCCCCCCCCCCCCCCCCC(=O)OCC,323.15,0.696644658
CCCCCCCCCCCCCCCCCCCC(=O)OCC,328.15,0.653887558
CCCCCCCCCCCCCCCCCCCC(=O)OCC,333.15,0.608279935
CCCCCCCCCCCCCCCCCCCC(=O)OCC,338.15,0.564831704
CCCCCCCCCCCCCCCCCCCC(=O)OCC,343.15,0.523395248
CCCCCCCCCCCCCCCCCCCC(=O)OCC,353.15,0.444029174
CCCCCCCCCCCCCCCCCCCC(=O)OCC,363.15,0.375041442
CCCCCCCCCCCCCCCCCCCC(=O)OCC,373.15,0.30952371
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,278.15,1.257366539
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,283.15,1.174437796
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,288.15,1.098851307
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,293.15,1.027634966
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,298.15,0.961012713
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,303.15,0.898006246
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,308.15,0.839924054
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,313.15,0.775064051
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,323.15,0.6776252
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,328.15,0.636548072
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,333.15,0.592176757
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,338.15,0.549983611
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,343.15,0.509793728
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,353.15,0.432488256
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,363.15,0.365918322
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,288.15,2.044147621
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,293.15,1.896140251
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,298.15,1.762978491
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,303.15,1.636186895
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,308.15,1.520745472
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,313.15,1.41713941
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,323.02,1.229425848
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,333.19,1.065206128
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,343.53,0.917400468
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,353.68,0.792321636
CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,303.15,0.890588668
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,273.15,2.053078443
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,283.15,1.790285164
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,293.15,1.574031268
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,303.15,1.382017043
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,313.15,1.209515015
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,323.15,1.068185862
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,333.15,0.948412966
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,343.01,0.833147112
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,352.67,0.7355989
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,362.69,0.641474111
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,373.94,0.551449998
CCCCCCCCCCCC=CCCCCC(=O)OC,288.15,1.037824751
CCCCCCCCCCCC=CCCCCC(=O)OC,293.15,0.973589623
CCCCCCCCCCCC=CCCCCC(=O)OC,298.15,0.902002891
CCCCCCCCCCCC=CCCCCC(=O)OC,303.15,0.846955325
CCCCCCCCCCCC=CCCCCC(=O)OC,308.15,0.789580712
CCCCCCCCCCCC=CCCCCC(=O)OC,313.15,0.715167358
CCCCCCCCCCC/C=C\CCCCC(=O)OC,268.15,1.255272505
CCCCCCCCCCC/C=C\CCCCC(=O)OC,273.15,1.156549151
CCCCCCCCCCC/C=C\CCCCC(=O)OC,278.15,1.08170727
CCCCCCCCCCC/C=C\CCCCC(=O)OC,283.15,1.002166062
CCCCCCCCCCC/C=C\CCCCC(=O)OC,288.15,0.941014244
CCCCCCCCCCC/C=C\CCCCC(=O)OC,293.15,0.880241776
CCCCCCCCCCC/C=C\CCCCC(=O)OC,298.15,0.815577748
CCCCCCCCCCC/C=C\CCCCC(=O)OC,303.15,0.773054693
CCCCCCCCCCC/C=C\CCCCC(=O)OC,308.15,0.713490543
CCCCCCCCCCC/C=C\CCCCC(=O)OC,313.15,0.662757832
CCCCCCCCCC(C)CCCCCC,283.15,0.72916479
CCCCCCCCCC(C)CCCCCC,293.15,0.602059991
CCCCCCCCCC(C)CCCCCC,303.15,0.489958479
CCCCCCCCCC(C)CCCCCC,313.15,0.392696953
CCCCCCCCCC(C)CCCCCC,323.15,0.301029996
CCCCCCCCCC(C)CCCCCC,333.15,0.220108088
CCCCCCCCCC(C)CCCCCC,343.15,0.149219113
CCCCCCCCCC(C)CCCCCC,353.15,0.08278537
CCCCCCCCCC(C)CCCCCC,363.15,0.021189299
CCCCCCCCCC(C)CCCCCC,373.15,-0.040958608
CCN(CCO)CCO,303.15,1.683677299
CCN(CCO)CCO,308.15,1.564902673
CCN(CCO)CCO,313.15,1.452706227
CCN(CCO)CCO,318.15,1.34849957
CCN(CCO)CCO,323.15,1.249931757
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,298.15,-0.010105436
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,303.15,-0.041436117
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,308.15,-0.072629637
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,313.15,-0.102922997
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,318.15,-0.13076828
CCCCCCN,293.15,-0.076755981
CCCCCCN,313.15,-0.076755981
CCCCCCN,333.15,-0.076755981
CCCCCCN,353.15,-0.415668776
CCCCC(O)CO,293.15,1.921218121
CCCCC(O)CO,303.15,1.625826713
CCCCC(O)CO,313.15,1.382377303
CCCCC(O)CO,323.15,1.169968174
OCCN1CCOCC1,293.15,1.424587654
OCCN1CCOCC1,303.15,1.342146224
OCCN1CCOCC1,313.15,1.238422496
OCCN1CCOCC1,323.15,1.109173421
OCCN1CCOCC1,333.15,0.91824009
NC1CCCCC1,293.15,0.3287872
NC1CCCCC1,298.15,0.278753601
NC1CCCCC1,303.15,0.227886705
CC(=O)OC(C)(C)C,298.15,-0.165579296
CC(=O)OC(C)(C)C,308.15,-0.22475374
CC(=O)N1CCOCC1,293.15,0.931152639
CC(=O)N1CCOCC1,303.15,0.848312304
CC(=O)N1CCOCC1,313.15,0.709439574
CC(=O)N1CCOCC1,323.15,0.585235063
COC(=O)CCC(C)=O,278.15,0.486189531
COC(=O)CCC(C)=O,283.15,0.427421187
COC(=O)CCC(C)=O,288.15,0.373408581
COC(=O)CCC(C)=O,293.15,0.32446766
COC(=O)CCC(C)=O,298.15,0.282372837
COC(=O)CCC(C)=O,303.15,0.237719632
COC(=O)CCC(C)=O,308.15,0.196010287
COC(=O)CCC(C)=O,313.15,0.157124196
COC(=O)CCC(C)=O,323.15,0.084325995
COC(=O)CCC(C)=O,333.15,0.023128946
COC(=O)CCC(C)=O,338.15,-0.005243055
C=C(C)C(=O)OCCO,298.15,0.762228284
C=C(C)C(=O)OCCO,308.15,0.622628426
C=C(C)C(=O)OCCO,318.15,0.502563669
C=C(C)C(=O)OCC,298.15,-0.192464972
C=C(C)C(=O)OCC,308.15,-0.274905479
O=C1CCCCCO1,303.15,0.688882348
O=C1CCCCCO1,308.15,0.635855553
O=C1CCCCCO1,313.15,0.581858673
O=C1CCCCCO1,318.15,0.5340642
Cc1ccncc1,298.15,-0.059334128
Cc1ccncc1,303.15,-0.087512239
Cc1ccncc1,308.15,-0.109355464
Cc1ccncc1,313.15,-0.132650383
Cc1ccncc1,318.15,-0.163992541
Cc1ccncc1,323.15,-0.186752699
Cc1ccncc1,328.15,-0.228780098
Cc1ccncc1,333.15,-0.27335428
Cc1ccncc1,338.15,-0.317403709
CNCCCNC,293.15,0.061452479
CNCCCNC,298.15,0.020775488
CNCCCNC,303.15,-0.026410377
CNCCCNC,308.15,-0.064492734
CNCCCNC,313.15,-0.100726813
CNCCCNC,318.15,-0.136082623
CNCCCNC,323.15,-0.168770306
CN(C)CCCO,298.15,0.766338475
CN(C)CCCO,303.15,0.695744275
CN(C)CCCO,313.15,0.630020851
CN(C)CCCO,323.15,0.512284063
CN(C)CCCO,333.15,0.442166086
CN(C)CCCO,343.15,0.307496038
CCCCCN,293.15,-0.179798541
CCCCCN,313.15,-0.300162274
CCCCCN,333.15,-0.412289035
CCCCCN,353.15,-0.500312917
CCCC(C)N,293.15,-0.206209615
CCCC(C)N,313.15,-0.328827157
CCCC(C)N,333.15,-0.438898616
CN1CCNCC1,298.15,0.26810973
CN1CCNCC1,303.15,0.199480915
CN1CCNCC1,308.15,0.148910993
CN1CCNCC1,313.15,0.099680641
CN1CCNCC1,323.15,0.026941628
CN1CCOCC1,293.15,0.011993115
CN1CCOCC1,303.15,-0.018181393
CN1CCOCC1,313.15,-0.066512712
CN1CCOCC1,323.15,-0.122628654
CN1CCOCC1,333.15,-0.203425667
CN1CCOCC1,343.15,-0.302770657
CC1CCCO1,293.15,-0.308034897
CC1CCCO1,298.15,-0.325138859
CC1CCCO1,303.15,-0.353596274
CC1CCCO1,313.15,-0.380906669
O=CN1CCOCC1,298.15,0.900640184
O=CN1CCOCC1,303.15,0.837399024
O=CN1CCOCC1,313.15,0.717171027
O=CN1CCOCC1,323.15,0.610660163
O=CN1CCOCC1,333.15,0.516403148
O=CN1CCOCC1,343.15,0.432488256
O=CN1CCOCC1,353.15,0.35679046
CC(=O)CCC(=O)O,298.15,1.468982059
CC(=O)CCC(=O)O,303.15,1.361784479
CC(=O)CCC(=O)O,308.15,1.262830635
CC(=O)CCC(=O)O,313.15,1.170965406
CC(=O)CCC(=O)O,323.15,1.009960531
CC(=O)CCC(=O)O,333.15,0.871438657
CC(=O)CCC(=O)O,338.15,0.808339284
O=C1CCCCO1,303.15,0.440547019
O=C1CCCCO1,308.15,0.397192379
O=C1CCCCO1,313.15,0.364175633
O=C1CCCCO1,318.15,0.326151451
CC1CCC(=O)O1,278.15,0.436162647
CC1CCC(=O)O1,288.15,0.350248018
CC1CCC(=O)O1,298.15,0.269512944
CC1CCC(=O)O1,308.15,0.193124598
CC1CCC(=O)O1,318.15,0.123851641
CC1CCC(=O)O1,328.15,0.06069784
CC1CCC(=O)O1,338.15,0
CC1CCC(=O)O1,348.15,-0.059981845
CN(C)CCO,288.15,0.695481676
CN(C)CCO,293.15,0.630427875
CN(C)CCO,298.15,0.5774918
CN(C)CCO,303.15,0.51054501
CN(C)CCO,308.15,0.463892989
CN(C)CCO,313.15,0.403120521
CN(C)CCO,318.15,0.356025857
CN(C)CCO,323.15,0.309630167
CCCCN,293.15,-0.299296283
CCCCN,298.15,-0.332547047
CCCCN,303.15,-0.35753548
CCCCN,308.15,-0.384049948
CCCCN,313.15,-0.40560745
CCCCN,323.15,-0.477555766
CC(C)(C)N,298.15,-0.357436563
CC(C)(C)N,308.15,-0.456428576
OCCOCCO,293.15,1.562530769
OCCOCCO,298.15,1.452706227
OCCOCCO,312.6,1.183269844
OCCOCCO,329.28,0.996336518
OCCOCCO,344.99,0.727541257
OCCOCCO,366.77,0.509336958
OCCOCCO,413.65,0.148910993
OCCOCCO,464.05,-0.102922997
CCOP(=O)(OCC)OCC,298.15,0.176958981
COP(=O)(OC)OC,298.15,0.113943352
CC(N)CN,303.15,0.12515583
NCCCN,298.15,0.255272505
NCCCN,303.15,0.202488317
NCCCN,308.15,0.1532049
NCCCN,313.15,0.112939976
NCCCN,318.15,0.072249898
NCCCN,323.15,0.029383778
NCCCCCN,293.15,0.481299273
S=P(Cl)(Cl)c1ccccc1,303.16,0.526855987
S=P(Cl)(Cl)c1ccccc1,313.12,0.470851325
S=P(Cl)(Cl)c1ccccc1,323.25,0.3872118
S=P(Cl)(Cl)c1ccccc1,332.85,0.318480725
S=P(Cl)(Cl)c1ccccc1,343,0.253095586
S=P(Cl)(Cl)c1ccccc1,353.19,0.192009593
S=P(Cl)(Cl)c1ccccc1,363.25,0.13225969
S=P(Cl)(Cl)c1ccccc1,374.75,0.078819183
S=P(Cl)(Cl)c1ccccc1,383.2,0.034227261
S=P(Cl)(Cl)c1ccccc1,393.26,-0.012333735
S=P(Cl)(Cl)c1ccccc1,403.85,-0.059483515
S=P(Cl)(Cl)c1ccccc1,412.65,-0.097997109
S=P(Cl)(Cl)c1ccccc1,423.4,-0.137272472
CCOC(=O)N(CC)CCC[Si](C)(C)O[Si](C)(C)C,299.65,1.004321374
CCOC(=O)NCCC[Si](C)(C)O[Si](C)(C)C,299.65,1.049218023
COC(=O)NCCC[Si](C)(C)O[Si](C)(C)C,299.65,1.041392685
COC(=O)N(C)CCC[Si](C)(C)O[Si](C)(C)C,299.65,0.612783857
CCCCCCCCCCC[C@H](CCCC)CCCCCCCCCC,273.15,1.573567773
CCCCCCCCCCC[C@H](CCCC)CCCCCCCCCC,293.15,1.182984967
CCCCCCCCCCC[C@H](CCCC)CCCCCCCCCC,310.93,0.913813852
CCCCCCCCCCC[C@H](CCCC)CCCCCCCCCC,333.15,0.649918719
CCCCCCCCCCC[C@H](CCCC)CCCCCCCCCC,372.04,0.320769228
CCCCCCCCCCCCC[C@@H](CCCC)CCCCCCCC,293.15,1.193124598
CCCCCCCCCCCCC[C@@H](CCCC)CCCCCCCC,310.93,0.923710194
CCCCCCCCCCCCC[C@@H](CCCC)CCCCCCCC,333.15,0.658964843
CCCCCCCCCCCCC[C@@H](CCCC)CCCCCCCC,372.04,0.326335861
CCCCCCCCCCCCCCC[C@@H](CCCC)CCCCCC,273.15,1.613101517
CCCCCCCCCCCCCCC[C@@H](CCCC)CCCCCC,293.15,1.215901813
CCCCCCCCCCCCCCC[C@@H](CCCC)CCCCCC,310.93,0.94319763
CCCCCCCCCCCCCCC[C@@H](CCCC)CCCCCC,333.15,0.675778342
CCCCCCCCCCCCCCC[C@@H](CCCC)CCCCCC,372.04,0.342422681
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,293.15,1.23325001
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,310.93,0.958563883
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,333.15,0.693726949
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,372.04,0.357934847
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,293.15,1.303412071
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,310.93,1.01745073
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,333.15,0.747411808
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,372.04,0.399673721
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,293.15,1.346157302
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,310.93,1.06069784
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,333.15,0.781755375
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,372.04,0.431363764
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,273.15,1.83225337
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,293.15,1.411788005
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,310.93,1.120902818
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,333.15,0.836324116
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,372.04,0.474216264
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,293.15,1.371621927
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,310.93,1.081347308
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,333.15,0.80140371
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,372.04,0.445604203
CCCCCCCCCCC(CCCCCCCCCC)c1ccccc1,293.15,1.420615771
CCCCCCCCCCC(CCCCCCCCCC)c1ccccc1,310.93,1.108565024
CCCCCCCCCCC(CCCCCCCCCC)c1ccccc1,333.15,0.807535028
CCCCCCCCCCC(CCCCCCCCCC)c1ccccc1,372.04,0.439332694
CCCCCCCCC[C@H](CCCCCCCC)c1ccc(C)cc1,273.15,1.892539805
CCCCCCCCC[C@H](CCCCCCCC)c1ccc(C)cc1,293.15,1.417471693
CCCCCCCCC[C@H](CCCCCCCC)c1ccc(C)cc1,310.93,1.093421685
CCCCCCCCC[C@H](CCCCCCCC)c1ccc(C)cc1,333.15,0.781036939
CCCCCCCCC[C@H](CCCCCCCC)c1ccc(C)cc1,372.04,0.401400541
CCCCCCCCCCCCCC(C1CCCCC1)C1CCCCC1,310.93,1.495544338
CCCCCCCCCCCCCC(C1CCCCC1)C1CCCCC1,333.15,1.100370545
CCCCCCCCCCCCCC(C1CCCCC1)C1CCCCC1,372.04,0.640481437
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,293.15,1.577836341
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,310.93,1.225567713
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,333.15,0.897077003
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,372.04,0.506505032
CCCCCCCCCCCCC=C(c1ccccc1)c1ccccc1,293.15,1.585235063
CCCCCCCCCCCCC=C(c1ccccc1)c1ccccc1,310.93,1.246252312
CCCCCCCCCCCCC=C(c1ccccc1)c1ccccc1,333.15,0.907411361
CCCCCCCCCCCCC=C(c1ccccc1)c1ccccc1,372.04,0.509202522
CCCCCCCCCCCCCCCC[C@H]1CCC[C@H]1C1CCCC1,293.15,1.394451681
CCCCCCCCCCCCCCCC[C@H]1CCC[C@H]1C1CCCC1,310.93,1.110926242
CCCCCCCCCCCCCCCC[C@H]1CCC[C@H]1C1CCCC1,333.15,0.836324116
CCCCCCCCCCCCCCCC[C@H]1CCC[C@H]1C1CCCC1,372.04,0.488550717
CCCCCCCCCCCCCCCC[C@@H]1CCc2ccccc21,310.93,1.120902818
CCCCCCCCCCCCCCCC[C@@H]1CCc2ccccc21,333.15,0.831229694
CCCCCCCCCCCCCCCC[C@@H]1CCc2ccccc21,372.04,0.480006943
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,273.15,1.879497287
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,293.15,1.382557322
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,310.93,1.058426024
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,333.15,0.760422483
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,372.04,0.396199347
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,273.15,2.464489547
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,293.15,1.862369937
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,310.93,1.45591024
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,333.15,1.067442843
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,372.04,0.607455023
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCC,273.15,1.72932681
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCC,293.15,1.28171497
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCC,310.93,0.971183041
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCC,333.15,0.681241237
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCC,372.04,0.31386722
CCCCCCCCCCCCCC(CC(CC)CC)CC(CC)CC,273.15,1.716587578
CCCCCCCCCCCCCC(CC(CC)CC)CC(CC)CC,293.15,1.271841607
CCCCCCCCCCCCCC(CC(CC)CC)CC(CC)CC,310.93,0.975155978
CCCCCCCCCCCCCC(CC(CC)CC)CC(CC)CC,333.15,0.69019608
CCCCCCCCCCCCCC(CC(CC)CC)CC(CC)CC,372.04,0.340444115
CCCCCCCCC(CCCCCCCC)CCCCCCCC,273.15,1.488691698
CCCCCCCCC(CCCCCCCC)CCCCCCCC,293.15,1.10754913
CCCCCCCCC(CCCCCCCC)CCCCCCCC,310.93,0.847572659
CCCCCCCCC(CCCCCCCC)CCCCCCCC,333.15,0.591064607
CCCCCCCCC(CCCCCCCC)CCCCCCCC,372.04,0.269512944
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,273.15,1.392345155
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,293.15,1.027349608
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,310.93,0.783188691
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,333.15,0.545307116
CCCCCCCC=C(CCCCCCCC)CCCCCCCC,372.04,0.238046103
CCCCCCCCCCC(CCCCC)CCCCCCCCCC,273.15,1.564666064
